idx,path,jurisdiction,jur_ok,jur_suggest,practice,prac_ok,prac_suggest,note,ft_read,ft_jur_check,ft_prac_check,ft_note,applied
2701,us/commercial/skills/demand-package/SKILL.md,us,ok,,commercial,ok,,,,,,,
2702,us/commercial/skills/enterprise-api-addendum/SKILL.md,us,ok,,commercial,ok,,,,,,,
2703,us/commercial/skills/fdd-receipt/SKILL.md,us,ok,,commercial,ok,,,,,,,
2704,us/commercial/skills/first-right-of-refusal-agreement/SKILL.md,us,ok,,commercial,ok,,,,,,,
2705,us/commercial/skills/franchise-agreement-summary/SKILL.md,us,ok,,commercial,ok,,,,,,,
2706,us/commercial/skills/franchise-agreement/SKILL.md,us,ok,,commercial,ok,,,,,,,
2707,us/commercial/skills/franchise-disclosure-document/SKILL.md,us,ok,,commercial,ok,,,,,,,
2708,us/commercial/skills/franchise-lease-rider/SKILL.md,us,ok,,commercial,ok,,,,,,,
2709,us/commercial/skills/franchise-nda/SKILL.md,us,ok,,commercial,ok,,,,,,,
2710,us/commercial/skills/franchise-personal-guaranty/SKILL.md,us,ok,,commercial,ok,,,,,,,
2711,us/commercial/skills/franchise-release/SKILL.md,us,ok,,commercial,ok,,,,,,,
2712,us/commercial/skills/franchise-renewal/SKILL.md,us,ok,,commercial,ok,,,,,,,
2713,us/commercial/skills/franchise-rofr/SKILL.md,us,ok,,commercial,ok,,,,,,,
2714,us/commercial/skills/franchise-transfer-agreement/SKILL.md,us,ok,,commercial,ok,,,,,,,
2715,us/commercial/skills/guaranty-agreement/SKILL.md,us,ok,,commercial,ok,,,,,,,
2716,us/commercial/skills/settlement-agreement-summary/SKILL.md,us,ok,,commercial,ok,,,,,,,
2717,us/commercial/skills/site-selection-addendum/SKILL.md,us,ok,,commercial,ok,,,,,,,
2718,us/commercial/skills/subscription-agreement/SKILL.md,us,ok,,commercial,ok,,,,,,,
2719,us/commercial/skills/victor-wang-yc-saas-drafter/SKILL.md,us,ok,,commercial,ok,,,,,,,
2720,us/construction/skills/construction-case-summary/SKILL.md,us,ok,,construction,ok,,,,,,,
2721,us/construction/skills/construction-defect-complaint/SKILL.md,us,ok,,construction,ok,,,,,,,
2722,us/construction/skills/lien-foreclosure/SKILL.md,us,ok,,construction,ok,,,,,,,
2723,us/construction/skills/subcontractor-agreement/SKILL.md,us,ok,,construction,ok,,,,,,,
2724,us/contracts/skills/api-license-agreement/SKILL.md,us,ok,,contracts,ok,,,,,,,
2725,us/contracts/skills/bill-of-sale/SKILL.md,us,ok,,contracts,ok,,,,,,,
2726,us/contracts/skills/breach-of-purchase-agreement-complaint/SKILL.md,us,ok,,contracts,ok,,,,,,,
2727,us/contracts/skills/confidentiality-agreement/SKILL.md,us,ok,,contracts,ok,,,,,,,
2728,us/contracts/skills/contract-summarization/SKILL.md,us,ok,,contracts,ok,,,,,,,
2729,us/contracts/skills/contractor-agreement-review/SKILL.md,us,ok,,contracts,ok,,,,,,,
2730,us/contracts/skills/independent-contractor-agreement/SKILL.md,us,ok,,contracts,ok,,,,,,,
2731,us/contracts/skills/mta-biological/SKILL.md,us,ok,,contracts,ok,,,,,,,
2732,us/contracts/skills/nda-government-data/SKILL.md,us,ok,,contracts,ok,,,,,,,
2733,us/contracts/skills/novation-agreement/SKILL.md,us,ok,,contracts,ok,,,,,,,
2734,us/contracts/skills/terms-of-service/SKILL.md,us,ok,,contracts,ok,,,,,,,
2735,us/contracts/skills/volunteer-waiver-release/SKILL.md,us,ok,,contracts,ok,,,,,,,
2736,us/corporate/skills/amended-restated-certificate-of-incorporation/SKILL.md,us,ok,,corporate,ok,,,,,,,
2737,us/corporate/skills/amended-restated-certificate/SKILL.md,us,ok,,corporate,ok,,,,,,,
2738,us/corporate/skills/annual-meeting-notice/SKILL.md,us,ok,,corporate,ok,,,,,,,
2739,us/corporate/skills/articles-of-dissolution/SKILL.md,us,ok,,corporate,ok,,,,,,,
2740,us/corporate/skills/articles-of-incorporation-nonprofit/SKILL.md,us,ok,,corporate,ok,,,,,,,
2741,us/corporate/skills/articles-of-incorporation/SKILL.md,us,ok,,corporate,ok,,,,,,,
2742,us/corporate/skills/asset-purchase-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2743,us/corporate/skills/asset-purchase-loi/SKILL.md,us,ok,,corporate,ok,,,,,,,
2744,us/corporate/skills/assignment-assumption/SKILL.md,us,ok,,corporate,ok,,,,,,,
2745,us/corporate/skills/audit-compensation-charter/SKILL.md,us,ok,,corporate,ok,,,,,,,
2746,us/corporate/skills/audit-compensation-committee-charter/SKILL.md,us,ok,,corporate,ok,,,,,,,
2747,us/corporate/skills/bank-account-resolution/SKILL.md,us,ok,,corporate,ok,,,,,,,
2748,us/corporate/skills/bill-of-sale-and-assignment/SKILL.md,us,ok,,corporate,ok,,,,,,,
2749,us/corporate/skills/billing-summary/SKILL.md,us,ok,,corporate,maybe,general,"биллинг-нарратив юрфирмы — практика-менеджмент, не корпоративное право",yes,,подтв: general,"Legal Billing Summary — биллинг-нарратив юрфирмы, не корпоративное право",перемещён → us/general/skills/billing-summary
2750,us/corporate/skills/board-committee-charter/SKILL.md,us,ok,,corporate,ok,,,,,,,
2751,us/corporate/skills/board-meeting-minutes/SKILL.md,us,ok,,corporate,ok,,,,,,,
2752,us/corporate/skills/board-resolution-dissolution/SKILL.md,us,ok,,corporate,ok,,,,,,,
2753,us/corporate/skills/board-resolutions-review/SKILL.md,us,ok,,corporate,ok,,,,,,,
2754,us/corporate/skills/bylaw-amendment-resolution/SKILL.md,us,ok,,corporate,ok,,,,,,,
2755,us/corporate/skills/certificate-of-incumbency/SKILL.md,us,ok,,corporate,ok,,,,,,,
2756,us/corporate/skills/certificate-of-withdrawal-foreign-corp/SKILL.md,us,ok,,corporate,ok,,,,,,,
2757,us/corporate/skills/closing-checklist/SKILL.md,us,ok,,corporate,ok,,,,,,,
2758,us/corporate/skills/closing-resolutions/SKILL.md,us,ok,,corporate,ok,,,,,,,
2759,us/corporate/skills/code-of-conduct-and-ethics/SKILL.md,us,ok,,corporate,ok,,,,,,,
2760,us/corporate/skills/code-of-conduct/SKILL.md,us,ok,,corporate,ok,,,,,,,
2761,us/corporate/skills/conflict-of-interest-policy/SKILL.md,us,ok,,corporate,ok,,,,,,,
2762,us/corporate/skills/corporate-bylaws/SKILL.md,us,ok,,corporate,ok,,,,,,,
2763,us/corporate/skills/corporate-resolution-bank-account/SKILL.md,us,ok,,corporate,ok,,,,,,,
2764,us/corporate/skills/corporate/SKILL.md,us,ok,,corporate,ok,,,,,,,
2765,us/corporate/skills/creditor-dissolution-notice/SKILL.md,us,ok,,corporate,ok,,,,,,,
2766,us/corporate/skills/director-indemnification-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2767,us/corporate/skills/director-indemnification/SKILL.md,us,ok,,corporate,ok,,,,,,,
2768,us/corporate/skills/disclosure-schedules/SKILL.md,us,ok,,corporate,ok,,,,,,,
2769,us/corporate/skills/dissolution-report/SKILL.md,us,ok,,corporate,ok,,,,,,,
2770,us/corporate/skills/distribution-of-assets-plan/SKILL.md,us,ok,,corporate,ok,,,,,,,
2771,us/corporate/skills/dividend-declaration-resolution/SKILL.md,us,ok,,corporate,ok,,,,,,,
2772,us/corporate/skills/due-diligence-checklist/SKILL.md,us,ok,,corporate,ok,,,,,,,
2773,us/corporate/skills/due-diligence-report/SKILL.md,us,ok,,corporate,ok,,,,,,,
2774,us/corporate/skills/due-diligence-summary/SKILL.md,us,ok,,corporate,ok,,,,,,,
2775,us/corporate/skills/earn-out-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2776,us/corporate/skills/entity-compliance/SKILL.md,us,ok,,corporate,ok,,,,,,,
2777,us/corporate/skills/equity-financing-term-sheet/SKILL.md,us,ok,,corporate,ok,,,,,,,
2778,us/corporate/skills/equity-term-sheet/SKILL.md,us,ok,,corporate,ok,,,,,,,
2779,us/corporate/skills/escrow-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2780,us/corporate/skills/final-report-of-dissolution/SKILL.md,us,ok,,corporate,ok,,,,,,,
2781,us/corporate/skills/finders-fee-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2782,us/corporate/skills/foreign-corporation-registration/SKILL.md,us,ok,,corporate,ok,,,,,,,
2783,us/corporate/skills/frame-board/SKILL.md,us,ok,,corporate,ok,,,,,,,
2784,us/corporate/skills/incorporator-written-consent/SKILL.md,us,ok,,corporate,ok,,,,,,,
2785,us/corporate/skills/initial-board-resolutions/SKILL.md,us,ok,,corporate,ok,,,,,,,
2786,us/corporate/skills/intake-summary/SKILL.md,us,ok,,corporate,ok,,,,,,,
2787,us/corporate/skills/legal-whawkinsiv/SKILL.md,us,ok,,corporate,ok,,,,,,,
2788,us/corporate/skills/letter-of-intent-loi/SKILL.md,us,ok,,corporate,ok,,,,,,,
2789,us/corporate/skills/letter-of-intent/SKILL.md,us,ok,,corporate,ok,,,,,,,
2790,us/corporate/skills/ma-closing-checklist/SKILL.md,us,ok,,corporate,ok,,,,,,,
2791,us/corporate/skills/merger-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2792,us/corporate/skills/non-compete-seller/SKILL.md,us,ok,,corporate,ok,,,,,,,
2793,us/corporate/skills/nonprofit-board-minutes/SKILL.md,us,ok,,corporate,ok,,,,,,,
2794,us/corporate/skills/nonprofit-bylaws/SKILL.md,us,ok,,corporate,ok,,,,,,,
2795,us/corporate/skills/notice-of-annual-shareholders-meeting/SKILL.md,us,ok,,corporate,ok,,,,,,,
2796,us/corporate/skills/opinion-summary/SKILL.md,us,ok,,corporate,ok,,,,,,,
2797,us/corporate/skills/org-meeting-minutes/SKILL.md,us,ok,,corporate,ok,,,,,,,
2798,us/corporate/skills/plan-of-liquidation-and-dissolution/SKILL.md,us,ok,,corporate,ok,,,,,,,
2799,us/corporate/skills/plan-of-liquidation/SKILL.md,us,ok,,corporate,ok,,,,,,,
2800,us/corporate/skills/prepare-the-delaware-annual-filing/SKILL.md,us,ok,,corporate,ok,,,,,,,
2801,us/corporate/skills/pro-forma-cap-table/SKILL.md,us,ok,,corporate,ok,,,,,,,
2802,us/corporate/skills/qualification-to-do-business/SKILL.md,us,ok,,corporate,ok,,,,,,,
2803,us/corporate/skills/related-party-transaction-policy/SKILL.md,us,ok,,corporate,ok,,,,,,,
2804,us/corporate/skills/restated-certificate/SKILL.md,us,ok,,corporate,ok,,,,,,,
2805,us/corporate/skills/rofr-co-sale/SKILL.md,us,ok,,corporate,ok,,,,,,,
2806,us/corporate/skills/safe-review/SKILL.md,us,ok,,corporate,ok,,,,,,,
2807,us/corporate/skills/search-state-corps/SKILL.md,us,ok,,corporate,ok,,,,,,,
2808,us/corporate/skills/seller-consulting-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2809,us/corporate/skills/sellers-counsel-opinion/SKILL.md,us,ok,,corporate,ok,,,,,,,
2810,us/corporate/skills/series-a-spa/SKILL.md,us,ok,,corporate,ok,,,,,,,
2811,us/corporate/skills/shareholder-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2812,us/corporate/skills/shareholder-meeting-summary/SKILL.md,us,ok,,corporate,ok,,,,,,,
2813,us/corporate/skills/shareholder-resolution-to-dissolve/SKILL.md,us,ok,,corporate,ok,,,,,,,
2814,us/corporate/skills/shareholder-rights-plan/SKILL.md,us,ok,,corporate,ok,,,,,,,
2815,us/corporate/skills/shareholders-meeting-minutes/SKILL.md,us,ok,,corporate,ok,,,,,,,
2816,us/corporate/skills/startuplegalshield/SKILL.md,us,ok,,corporate,ok,,,,,,,
2817,us/corporate/skills/state-qualification/SKILL.md,us,ok,,corporate,ok,,,,,,,
2818,us/corporate/skills/statement-of-information/SKILL.md,us,ok,,corporate,ok,,,,,,,
2819,us/corporate/skills/stock-ledger-certificates/SKILL.md,us,ok,,corporate,ok,,,,,,,
2820,us/corporate/skills/stock-purchase-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2821,us/corporate/skills/transitional-services-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2822,us/corporate/skills/voting-agreement/SKILL.md,us,ok,,corporate,ok,,,,,,,
2823,us/corporate/skills/written-consent-in-lieu-of-meeting/SKILL.md,us,ok,,corporate,ok,,,,,,,
2824,us/corporate/skills/written-consent-of-incorporator/SKILL.md,us,ok,,corporate,ok,,,,,,,
2825,us/corporate/skills/written-consent/SKILL.md,us,ok,,corporate,ok,,,,,,,
2826,us/criminal/skills/2026-legal-research-agent/SKILL.md,us,ok,,criminal,ok,,,,,,,
2827,us/criminal/skills/alibi-notice/SKILL.md,us,ok,,criminal,ok,,,,,,,
2828,us/criminal/skills/analyze-fourth-amendment-search-and-seizure-scenarios/SKILL.md,us,ok,,criminal,ok,,,,,,,
2829,us/criminal/skills/bail-hearing-summary/SKILL.md,us,ok,,criminal,ok,,,,,,,
2830,us/criminal/skills/bail-reduction-motion/SKILL.md,us,ok,,criminal,ok,,,,,,,
2831,us/criminal/skills/body-camera-incident-summary/SKILL.md,us,ok,,criminal,ok,,,,,,,
2832,us/criminal/skills/criminal-case-summary/SKILL.md,us,ok,,criminal,ok,,,,,,,
2833,us/criminal/skills/criminal-summary/SKILL.md,us,ok,,criminal,ok,,,,,,,
2834,us/criminal/skills/expungement-petition/SKILL.md,us,ok,,criminal,ok,,,,,,,
2835,us/criminal/skills/habeas-corpus-petition/SKILL.md,us,ok,,criminal,ok,,,,,,,
2836,us/criminal/skills/motion-in-limine/SKILL.md,us,ok,,criminal,ok,,,,,,,
2837,us/criminal/skills/motion-new-trial/SKILL.md,us,ok,,criminal,ok,,,,,,,
2838,us/criminal/skills/motion-to-dismiss-indictment/SKILL.md,us,ok,,criminal,ok,,,,,,,
2839,us/criminal/skills/national-expungement-expert/SKILL.md,us,ok,,criminal,ok,,,,,,,
2840,us/criminal/skills/notice-of-appeal-criminal/SKILL.md,us,ok,,criminal,ok,,,,,,,
2841,us/criminal/skills/parole-hearing-summary/SKILL.md,us,ok,,criminal,ok,,,,,,,
2842,us/criminal/skills/plea-agreement-summary/SKILL.md,us,ok,,criminal,ok,,,,,,,
2843,us/criminal/skills/plea-agreement/SKILL.md,us,ok,,criminal,ok,,,,,,,
2844,us/criminal/skills/sentencing-guidelines/SKILL.md,us,ok,,criminal,ok,,,,,,,
2845,us/criminal/skills/sentencing-memorandum/SKILL.md,us,ok,,criminal,ok,,,,,,,
2846,us/criminal/skills/suppress-evidence/SKILL.md,us,ok,,criminal,ok,,,,,,,
2847,us/cybersecurity/skills/cmmc/SKILL.md,us,ok,,cybersecurity,ok,,,,,,,
2848,us/cybersecurity/skills/incident-response-plan/SKILL.md,us,ok,,cybersecurity,ok,,,,,,,
2849,us/cybersecurity/skills/incident-response-playbook/SKILL.md,us,ok,,cybersecurity,ok,,,,,,,
2850,us/cybersecurity/skills/nydfs-expert/SKILL.md,us,ok,,cybersecurity,ok,,,,,,,
2851,us/cybersecurity/skills/nydfs-infosec-program/SKILL.md,us,ok,,cybersecurity,ok,,,,,,,
2852,us/cybersecurity/skills/wisp/SKILL.md,us,ok,,cybersecurity,ok,,,,,,,
2853,us/data-protection/skills/breach-notification/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2854,us/data-protection/skills/byod-policy/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2855,us/data-protection/skills/ccpa-cpra-compliance/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2856,us/data-protection/skills/ccpa-cpra-privacy-expert/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2857,us/data-protection/skills/ccpa-policy/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2858,us/data-protection/skills/ccpa-right-to-delete/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2859,us/data-protection/skills/ccpa/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2860,us/data-protection/skills/colorado-cpa-compliance/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2861,us/data-protection/skills/consumer-breach-notice-letter/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2862,us/data-protection/skills/coppa-compliance/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2863,us/data-protection/skills/data-breach-consumer-notice/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2864,us/data-protection/skills/data-retention-and-destruction-policy/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2865,us/data-protection/skills/global-privacy-control/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2866,us/data-protection/skills/iowa-consumer-privacy/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2867,us/data-protection/skills/kentucky-kppa/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2868,us/data-protection/skills/montana-mtdpa/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2869,us/data-protection/skills/new-jersey-dpa/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2870,us/data-protection/skills/oregon-ocpa-compliance/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2871,us/data-protection/skills/soc2-privacy-audit/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2872,us/data-protection/skills/state-law-applicability/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2873,us/data-protection/skills/texas-tdpsa-compliance/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2874,us/data-protection/skills/universal-opt-out/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2875,us/data-protection/skills/us-ccpa-expert/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2876,us/data-protection/skills/us-privacy-federal/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2877,us/data-protection/skills/vcdpa-compliance/SKILL.md,us,ok,,data-protection,ok,,,,,,,
2878,us/employee-benefits/skills/change-in-control-agreement/SKILL.md,us,ok,,employee-benefits,ok,,,,,,,
2879,us/employee-benefits/skills/employee-retention-agreement/SKILL.md,us,ok,,employee-benefits,ok,,,,,,,
2880,us/employee-benefits/skills/stock-option-grant/SKILL.md,us,ok,,employee-benefits,ok,,,,,,,
2881,us/employment/skills/ada-accommodation-complaint/SKILL.md,us,ok,,employment,ok,,,,,,,
2882,us/employment/skills/ada-failure-to-accommodate-complaint/SKILL.md,us,ok,,employment,ok,,,,,,,
2883,us/employment/skills/answer-to-harassment-complaint/SKILL.md,us,ok,,employment,ok,,,,,,,
2884,us/employment/skills/at-will-employment-offer-letter/SKILL.md,us,ok,,employment,ok,,,,,,,
2885,us/employment/skills/ciia-agreement/SKILL.md,us,ok,,employment,ok,,,,,,,
2886,us/employment/skills/cold-start-interview-5/SKILL.md,us,ok,,employment,ok,,,,,,,
2887,us/employment/skills/commission-plan-agreement/SKILL.md,us,ok,,employment,ok,,,,,,,
2888,us/employment/skills/confidentiality-security-agreement/SKILL.md,us,ok,,employment,ok,,,,,,,
2889,us/employment/skills/confidentiality-severance-agreement/SKILL.md,us,ok,,employment,ok,,,,,,,
2890,us/employment/skills/depo-outline-hr-manager/SKILL.md,us,ok,,employment,ok,,,,,,,
2891,us/employment/skills/deposition-employment-supplement/SKILL.md,us,ok,,employment,ok,,,,,,,
2892,us/employment/skills/deposition-outline-hr-manager/SKILL.md,us,ok,,employment,ok,,,,,,,
2893,us/employment/skills/eeoc-charge-of-discrimination/SKILL.md,us,ok,,employment,ok,,,,,,,
2894,us/employment/skills/eeoc-position-statement/SKILL.md,us,ok,,employment,ok,,,,,,,
2895,us/employment/skills/employee-complaint-summaries/SKILL.md,us,ok,,employment,ok,,,,,,,
2896,us/employment/skills/employee-confidentiality-agreement/SKILL.md,us,ok,,employment,ok,,,,,,,
2897,us/employment/skills/employee-dispute-summary/SKILL.md,us,ok,,employment,ok,,,,,,,
2898,us/employment/skills/employee-handbook/SKILL.md,us,ok,,employment,ok,,,,,,,
2899,us/employment/skills/employee-nda/SKILL.md,us,ok,,employment,ok,,,,,,,
2900,us/employment/skills/employee-separation-release/SKILL.md,us,ok,,employment,ok,,,,,,,
2901,us/employment/skills/employment-contract-summary/SKILL.md,us,ok,,employment,ok,,,,,,,
2902,us/employment/skills/employment-law-research/SKILL.md,us,ok,,employment,ok,,,,,,,
2903,us/employment/skills/employment-law/SKILL.md,us,ok,,employment,ok,,,,,,,
2904,us/employment/skills/executive-employment-agreement/SKILL.md,us,ok,,employment,ok,,,,,,,
2905,us/employment/skills/flsa-conditional-certification/SKILL.md,us,ok,,employment,ok,,,,,,,
2906,us/employment/skills/fmla-complaint/SKILL.md,us,ok,,employment,ok,,,,,,,
2907,us/employment/skills/hiring-review/SKILL.md,us,ok,,employment,ok,,,,,,,
2908,us/employment/skills/hr-policy-summary/SKILL.md,us,ok,,employment,ok,,,,,,,
2909,us/employment/skills/income-verification-summary/SKILL.md,us,ok,,employment,ok,,,,,,,
2910,us/employment/skills/labor-violation-summary/SKILL.md,us,ok,,employment,ok,,,,,,,
2911,us/employment/skills/leave-tracker/SKILL.md,us,ok,,employment,ok,,,,,,,
2912,us/employment/skills/non-compete-agreement/SKILL.md,us,ok,,employment,ok,,,,,,,
